t 1fps,x,vx,v,ax,a,,t 2fps,x,vx,v,ax,a,,t 3fps,x,vx,v,ax,a,,t 4fps,x,vx,v,ax,a,,t 5fps,x,vx,v,ax,a
0.00000,-0.00005,,,,,,0.00000,-0.00005,,,,,,0.00000,-0.00005,,,,,,0.00000,-0.00005,,,,,,0.00000,-0.00005,,,,
0.01668,0.00209,0.06234,0.06289,,,,0.03337,0.00203,0.03995,0.04060,,,,0.05005,0.00267,,,,,,0.06673,0.00262,,,,,,0.08342,0.00317,0.02065,0.02175,,
0.03337,0.00203,0.01727,0.02618,-1.89424,2.04511,,0.06673,0.00262,0.01077,0.01081,-0.42043,0.42388,,0.10010,0.00275,0.00800,0.00801,-0.03879,0.07954,,0.13347,0.00342,,,,,,0.16683,0.00339,0.00051,0.00071,-0.10599,0.11906
0.05005,0.00267,0.01756,0.02881,0.27668,0.30869,,0.10010,0.00275,0.01200,0.01202,-0.08727,0.17897,,0.15015,0.00306,,,,,,0.20020,0.00334,0.00143,0.00196,-0.02660,0.11600,,0.25025,0.00325,0.00407,0.00565,0.01342,0.02183
0.06673,0.00262,0.01497,0.01727,-0.77641,1.68684,,0.13347,0.00342,0.00969,0.02247,-0.13605,0.13936,,0.20020,0.00334,0.00072,0.00645,-0.02584,0.03112,,0.26693,0.00313,,,,,,0.33367,0.00407,0.00535,0.00553,-0.02653,0.02703
0.08342,0.00317,0.00397,0.02130,0.70948,0.72878,,0.16683,0.00339,-0.00111,0.00182,-0.14349,0.37561,,0.25025,0.00325,,,,,,0.33367,0.00407,,,,,,0.41708,0.00415,-0.00205,0.00324,-0.08384,0.09351
0.10010,0.00275,0.02110,0.02114,-0.24260,0.60640,,0.20020,0.00334,0.00108,0.00967,-0.05815,0.07002,,0.30030,0.00334,0.00944,0.00983,0.08377,0.09940,,0.40040,0.00418,0.00143,0.00144,-0.08408,0.11003,,0.50050,0.00373,-0.00834,0.01201,-0.01628,0.02013
0.11678,0.00387,0.02003,0.02822,-0.74326,1.11848,,0.23357,0.00347,-0.00319,0.00456,0.00747,0.05514,,0.35035,0.00411,,,,,,0.46713,0.00417,,,,,,0.58392,0.00276,-0.00612,0.00667,0.03683,0.06073
0.13347,0.00342,-0.02427,0.02594,-0.76103,0.80693,,0.26693,0.00313,-0.00194,0.01064,0.22710,0.22923,,0.40040,0.00418,-0.00036,0.00067,-0.01440,0.01880,,0.53387,0.00317,,,,,,0.66733,0.00271,-0.00016,0.00327,0.01036,0.05942
0.15015,0.00306,-0.00066,0.02070,0.85320,0.85332,,0.30030,0.00334,0.01416,0.01474,0.18848,0.22366,,0.45045,0.00430,,,,,,0.60060,0.00259,-0.00116,0.00159,0.06524,0.09098,,0.75075,0.00273,-0.00443,0.00596,-0.04925,0.04926
0.16683,0.00339,0.01092,0.01281,0.12288,1.18374,,0.33367,0.00407,0.01303,0.01580,-0.13753,0.21945,,0.50050,0.00373,-0.00997,0.01438,0.03884,0.03900,,0.66733,0.00271,,,,,,0.83417,0.00197,-0.00966,0.01117,-0.01386,0.03063
0.18352,0.00343,-0.00157,0.01788,-0.12797,0.75871,,0.36703,0.00421,0.00160,0.00160,-0.21211,0.26701,,0.55055,0.00306,,,,,,0.73407,0.00282,,,,,,0.91758,0.00112,-0.00676,0.00691,-0.03967,0.08686
0.20020,0.00334,0.00543,0.02390,0.00160,0.37645,,0.40040,0.00418,-0.00054,0.00101,-0.03240,0.04230,,0.60060,0.00259,-0.01280,0.01282,0.04161,0.06036,,0.80080,0.00255,-0.00789,0.01135,-0.02816,0.03002,,1.00100,0.00085,-0.01369,0.01573,-0.19943,0.21458
0.21688,0.00361,0.00373,0.00399,-0.34169,1.04805,,0.43377,0.00417,-0.00017,0.00254,-0.10413,0.14493,,0.65065,0.00290,,,,,,0.86753,0.00134,,,,,,1.08442,-0.00117,-0.04109,0.04207,-0.27344,0.29264
0.23357,0.00347,-0.01064,0.01544,-0.43651,0.52628,,0.46713,0.00417,-0.00656,0.00873,-0.19743,0.28641,,0.70070,0.00285,0.00103,0.00142,-0.08008,0.08027,,0.93427,0.00080,,,,,,1.16783,-0.00601,-0.06209,0.06436,-0.22161,0.22283
0.25025,0.00325,-0.01010,0.01285,0.46176,0.62754,,0.50050,0.00373,-0.01496,0.02157,0.08740,0.08775,,0.75075,0.00273,,,,,,1.00100,0.00085,-0.00289,0.00437,-0.15137,0.16096,,1.25125,-0.01152,-0.07546,0.07546,-0.12417,0.18058
0.26693,0.00313,0.00419,0.00554,0.36070,1.20023,,0.53387,0.00317,-0.00240,0.00961,-0.01754,0.10177,,0.80080,0.00255,-0.00646,0.00886,-0.07922,0.08041,,1.06773,0.00023,,,,,,1.33467,-0.01860,-0.08488,0.08503,-0.07917,0.11300
0.28362,0.00339,0.00622,0.02953,0.03370,0.31416,,0.56723,0.00357,-0.00876,0.00913,-0.10952,0.23380,,0.85085,0.00168,,,,,,1.13447,-0.00553,,,,,,1.41808,-0.02569,-0.08706,0.08780,0.00266,0.00276
0.30030,0.00334,0.00040,0.02199,0.47962,1.34862,,0.60060,0.00259,-0.01920,0.01922,0.09363,0.13582,,0.90090,0.00146,-0.00538,0.00629,0.03401,0.03440,,1.20120,-0.00921,-0.03080,0.03991,0.02373,0.08979,,1.50150,-0.03312,-0.08554,0.08598,0.05059,0.06779
0.31698,0.00341,0.02209,0.03022,0.39587,1.18247,,0.63397,0.00229,0.00189,0.00794,0.38024,0.38188,,0.95095,0.00090,,,,,,1.26793,-0.01309,,,,,,1.58492,-0.03996,-0.07787,0.07787,0.02441,0.03512
0.33367,0.00407,0.02094,0.02838,-0.29322,0.56266,,0.66733,0.00271,0.00837,0.00841,0.03040,0.10645,,1.00100,0.00085,-0.00634,0.00965,-0.04064,0.05312,,1.33467,-0.01860,,,,,,1.66833,-0.04611,-0.07995,0.08013,-0.03159,0.03169
0.35035,0.00411,0.00398,0.00483,-0.65442,0.94656,,0.70070,0.00285,0.00154,0.00213,-0.18018,0.18061,,1.05105,0.00052,,,,,,1.40140,-0.02435,-0.06372,0.06390,-0.03336,0.06609,,1.75175,-0.05329,-0.08555,0.08559,-0.04186,0.04325
0.36703,0.00421,0.00290,0.00378,-0.10788,0.16781,,0.73407,0.00282,-0.00344,0.00503,-0.07446,0.12168,,1.10110,-0.00226,-0.05751,0.05824,-0.09992,0.32539,,1.46813,-0.03019,,,,,,1.83517,-0.06039,-0.08579,0.08586,0.01706,0.03443
0.38372,0.00420,-0.00078,0.00289,-0.14878,0.19044,,0.76743,0.00262,-0.00401,0.00615,-0.12275,0.15430,,1.15115,-0.00741,,,,,,1.53487,-0.03544,,,,,,1.91858,-0.06761,-0.08345,0.08348,0.04189,0.07814
0.40040,0.00418,-0.00167,0.00252,0.02380,0.09208,,0.80080,0.00255,-0.00969,0.01330,-0.17825,0.18092,,1.20120,-0.00921,-0.04069,0.04102,-0.15535,0.16127,,1.60160,-0.04149,-0.05812,0.05832,-0.00165,0.01609,,2.00200,-0.07431,-0.07811,0.07886,-0.03074,0.06011
0.41708,0.00415,-0.00030,0.00113,0.17987,0.18970,,0.83417,0.00197,-0.01818,0.02016,0.04274,0.10495,,1.25125,-0.01152,,,,,,1.66833,-0.04611,,,,,,2.08542,-0.08064,-0.08683,0.08713,-0.05855,0.08780
0.43377,0.00417,0.00448,0.00448,-0.04250,0.13051,,0.86753,0.00134,-0.00768,0.00775,0.07497,0.08584,,1.30130,-0.01604,-0.05505,0.05524,0.04513,0.06308,,1.73507,-0.05214,,,,,,2.16883,-0.08879,-0.09212,0.09216,0.02327,0.02794
0.45045,0.00430,-0.00005,0.00398,-0.71563,1.08565,,0.90090,0.00146,-0.00807,0.00943,0.07651,0.07740,,1.35135,-0.02005,,,,,,1.80180,-0.05726,-0.06389,0.06394,-0.03654,0.03728,,2.25225,-0.09601,-0.08061,0.08105,0.08428,0.10499
0.46713,0.00417,-0.02017,0.03337,-0.22989,0.28848,,0.93427,0.00080,-0.00914,0.01044,0.05868,0.21532,,1.40140,-0.02435,-0.05787,0.05790,-0.01573,0.06344,,1.86853,-0.06319,,,,,,2.33567,-0.10224,-0.07689,0.07801,-0.01880,0.01909
0.48382,0.00362,-0.01307,0.01509,-0.32411,0.33969,,0.96763,0.00085,0.00075,0.01045,0.00138,0.19575,,1.45145,-0.02855,,,,,,1.93527,-0.06826,,,,,,2.41908,-0.10884,-0.08443,0.08451,-0.03541,0.06730
0.50050,0.00373,-0.01978,0.02051,0.32313,0.32537,,1.00100,0.00085,-0.00951,0.01447,-0.09144,0.11952,,1.50150,-0.03312,-0.05240,0.05240,-0.07113,0.07562,,2.00200,-0.07431,-0.06458,0.06470,-0.04747,0.04747,,2.50250,-0.11633,-0.08476,0.08487,0.01535,0.02124
0.51718,0.00296,-0.01685,0.02895,0.27242,0.31689,,1.03437,0.00022,-0.00927,0.00941,-0.55645,0.55671,,1.55155,-0.03681,,,,,,2.06873,-0.07928,,,,,,2.58592,-0.12298,-0.07965,0.07969,-0.00759,0.03723
0.53387,0.00317,0.00285,0.00354,1.15484,1.45461,,1.06773,0.00023,-0.03720,0.03841,-0.99738,1.00630,,1.60160,-0.04149,-0.03745,0.03778,0.13317,0.22504,,2.13547,-0.08543,,,,,,2.66933,-0.12962,-0.08585,0.08589,-0.01322,0.01636
0.55055,0.00306,0.01204,0.01301,-0.73121,0.77777,,1.10110,-0.00226,-0.08627,0.08736,-0.22481,0.73213,,1.65165,-0.04457,,,,,,2.20220,-0.09071,-0.06508,0.06514,0.06571,0.07170,,2.75275,-0.13730,-0.08470,0.08470,0.00651,0.01042
0.56723,0.00357,-0.00907,0.01276,-0.74078,0.78052,,1.13447,-0.00553,-0.05610,0.06525,0.17562,0.17701,,1.70170,-0.04908,-0.06020,0.06031,0.01032,0.13362,,2.26893,-0.09671,,,,,,2.83617,-0.14375,-0.08121,0.08121,0.03180,0.03184
0.58392,0.00276,-0.02956,0.03123,0.45487,1.00748,,1.16783,-0.00601,-0.05516,0.05587,0.26463,0.29823,,1.75175,-0.05329,,,,,,2.33567,-0.10224,,,,,,2.91958,-0.15085,-0.08200,0.08203,0.00732,0.00735
0.60060,0.00259,0.01394,0.02823,0.29846,0.40785,,1.20120,-0.00921,-0.06103,0.06153,-0.34954,0.36286,,1.80180,-0.05726,-0.05377,0.05455,-0.04260,0.07832,,2.40240,-0.10807,-0.05531,0.05598,0.04224,0.06764,,3.00300,-0.15743,-0.07859,0.07860,0.00249,0.00947
0.61728,0.00322,-0.00883,0.01197,-0.00216,0.59969,,1.23457,-0.01008,-0.05812,0.06848,-0.21112,0.26820,,1.85185,-0.06182,,,,,,2.46913,-0.11325,,,,,,3.08642,-0.16396,-0.08148,0.08148,-0.04608,0.05923
0.63397,0.00229,-0.00953,0.01472,-0.05522,0.32472,,1.26793,-0.01309,-0.08935,0.08936,-0.42527,0.85076,,1.90190,-0.06632,-0.05064,0.05076,0.01644,0.03035,,2.53587,-0.11929,,,,,,3.16983,-0.17102,-0.08692,0.08711,-0.00480,0.04126
0.65065,0.00290,0.01261,0.01460,0.45194,0.68639,,1.30130,-0.01604,-0.08258,0.08285,0.10154,0.14192,,1.95195,-0.06913,,,,,,2.60260,-0.12465,-0.05641,0.05663,-0.04911,0.07925,,3.25325,-0.17846,-0.08330,0.08360,0.02067,0.03633
0.66733,0.00271,-0.00832,0.00947,-0.34306,0.50539,,1.33467,-0.01860,-0.08041,0.08102,-0.02839,0.03739,,2.00200,-0.07431,-0.05114,0.05249,0.09529,0.14705,,2.66933,-0.12962,,,,,,3.33667,-0.18492,-0.08098,0.08098,-0.00180,0.02938
0.68402,0.00262,0.00412,0.00693,-0.49397,0.80829,,1.36803,-0.02141,-0.08617,0.08627,-0.09339,0.13586,,2.05205,-0.07775,,,,,,2.73607,-0.13543,,,,,,3.42008,-0.19197,-0.08532,0.08532,-0.02150,0.02637
0.70070,0.00285,-0.01804,0.02487,0.36391,0.52388,,1.40140,-0.02435,-0.08681,0.08684,-0.03539,0.14274,,2.10210,-0.08217,-0.06145,0.06170,-0.10266,0.10669,,2.80280,-0.14095,-0.05787,0.05830,-0.03942,0.11388,,3.50350,-0.19915,-0.08452,0.08453,0.01186,0.02588
0.71738,0.00202,-0.00103,0.00282,0.51117,0.85621,,1.43477,-0.02720,-0.08761,0.08858,-0.01497,0.26132,,2.15215,-0.08732,,,,,,2.86953,-0.14625,,,,,,3.58692,-0.20607,-0.08278,0.08280,0.02904,0.04577
0.73407,0.00282,0.02116,0.02630,0.28661,0.40258,,1.46813,-0.03019,-0.08871,0.09144,0.14607,0.25764,,2.20220,-0.09071,-0.04574,0.04790,-0.04020,0.14013,,2.93627,-0.15214,,,,,,3.67033,-0.21296,-0.08022,0.08067,0.04414,0.05009
0.75075,0.00273,-0.00585,0.00751,-0.85551,0.94549,,1.50150,-0.03312,-0.07860,0.07861,-0.16003,0.17014,,2.25225,-0.09601,,,,,,3.00300,-0.15743,-0.06205,0.06205,0.02111,0.06768,,3.75375,-0.21945,-0.07512,0.07535,0.01949,0.03015
0.76743,0.00262,-0.00414,0.00617,0.08574,0.08912,,1.53487,-0.03544,-0.09347,0.09382,0.00030,0.07438,,2.30230,-0.09918,-0.05530,0.05539,-0.06584,0.09050,,3.06973,-0.16264,,,,,,3.83717,-0.22550,-0.07604,0.07665,0.01198,0.01200
0.78412,0.00259,-0.00217,0.00511,-0.40258,0.46517,,1.56823,-0.03936,-0.09060,0.09268,0.40839,0.42481,,2.35235,-0.10440,,,,,,3.13647,-0.16837,,,,,,3.92058,-0.23214,-0.07517,0.07584,0.01158,0.01591
0.80080,0.00255,-0.01609,0.01615,-0.28366,0.52161,,1.60160,-0.04149,-0.05618,0.05667,0.29964,0.50635,,2.40240,-0.10807,-0.04280,0.04438,0.06650,0.12706,,3.20320,-0.17371,-0.06336,0.06344,0.01970,0.04182,,4.00400,-0.23804,-0.07212,0.07224,-0.00112,0.04750
0.81748,0.00205,-0.01721,0.02192,-0.04930,0.67254,,1.63497,-0.04311,-0.06934,0.06994,-0.39207,0.39667,,2.45245,-0.11178,,,,,,3.26993,-0.17930,,,,,,4.08742,-0.24417,-0.07604,0.07615,0.01626,0.01884
0.83417,0.00197,-0.01133,0.03159,0.04532,0.22303,,1.66833,-0.04611,-0.08941,0.08941,-0.36423,0.43617,,2.50250,-0.11633,-0.06032,0.06034,0.11222,0.11574,,3.33667,-0.18492,,,,,,4.17083,-0.25072,-0.07100,0.07102,0.06078,0.06080
0.85085,0.00168,-0.01915,0.01953,-0.02181,0.93950,,1.70170,-0.04908,-0.09030,0.09047,0.02322,0.30065,,2.55255,-0.12065,,,,,,3.40340,-0.19044,-0.06492,0.06513,-0.03196,0.03972,,4.25425,-0.25602,-0.06340,0.06350,0.04933,0.05839
0.86753,0.00134,-0.01262,0.01462,0.65141,0.72625,,1.73507,-0.05214,-0.08881,0.09096,0.20564,0.23328,,2.60260,-0.12465,-0.05933,0.05961,0.02119,0.02522,,3.47013,-0.19642,,,,,,4.33767,-0.26130,-0.06377,0.06379,-0.00395,0.05938
0.88422,0.00126,0.00379,0.00415,0.14411,0.40831,,1.76843,-0.05500,-0.07680,0.07690,0.06240,0.35833,,2.65265,-0.12817,,,,,,3.53687,-0.20223,,,,,,4.42108,-0.26666,-0.06419,0.06477,-0.02837,0.04198
0.90090,0.00146,-0.00412,0.00497,-0.53001,0.62971,,1.80180,-0.05726,-0.08066,0.08182,-0.09585,0.17623,,2.70270,-0.13350,-0.05802,0.05802,0.05842,0.12636,,3.60360,-0.20762,-0.05943,0.05955,0.07394,0.08741,,4.50450,-0.27201,-0.06790,0.06817,-0.00640,0.01182
0.91758,0.00112,-0.01993,0.02299,-0.09190,0.11763,,1.83517,-0.06039,-0.08883,0.08883,-0.18087,0.41256,,2.75275,-0.13730,,,,,,3.67033,-0.21296,,,,,,4.58792,-0.27798,-0.06698,0.06726,0.02887,0.03812
0.93427,0.00080,-0.00647,0.00884,0.52008,0.60461,,1.86853,-0.06319,-0.08887,0.08949,0.26095,0.26558,,2.80280,-0.14095,-0.05643,0.05654,0.02248,0.02928,,3.73707,-0.21799,,,,,,4.67133,-0.28318,-0.06136,0.06231,-0.02401,0.04284
0.95095,0.00090,0.00165,0.00215,0.51662,0.72247,,1.90190,-0.06632,-0.07596,0.07614,0.03698,0.06829,,2.85285,-0.14502,,,,,,3.80380,-0.22341,-0.05702,0.05714,0.06444,0.07432,,4.75475,-0.28822,-0.07001,0.07004,-0.07755,0.08026
0.96763,0.00085,0.00629,0.01064,-0.22062,0.53891,,1.93527,-0.06826,-0.07789,0.07790,-0.08303,0.20238,,2.90290,-0.14923,-0.05887,0.05940,0.03261,0.06078,,3.87053,-0.22843,,,,,,4.83817,-0.29486,-0.07749,0.07752,-0.05195,0.07322
0.98432,0.00111,-0.00014,0.01947,-0.38830,0.60268,,1.96863,-0.07151,-0.09060,0.09061,-0.03868,0.23917,,2.95295,-0.15353,,,,,,3.93727,-0.23303,,,,,,4.92158,-0.30115,-0.07653,0.07653,0.02142,0.07495
1.00100,0.00085,-0.01292,0.02703,-0.69205,0.91666,,2.00200,-0.07431,-0.07672,0.07874,0.21439,0.33086,,3.00300,-0.15743,-0.05928,0.05974,-0.00013,0.02318,,4.00400,-0.23804,-0.05727,0.05732,0.00059,0.01127,,5.00500,-0.30763,-0.07494,0.07519,-0.00967,0.01819
1.01768,0.00068,-0.01887,0.01902,0.42574,1.17029,,2.03537,-0.07663,-0.07457,0.07696,-0.06487,0.16202,,3.05305,-0.16181,,,,,,4.07073,-0.24271,,,,,,5.08842,-0.31365,-0.07657,0.07751,-0.05342,0.05952
1.03437,0.00022,-0.00494,0.01984,0.26656,0.27325,,2.06873,-0.07928,-0.08294,0.08325,-0.27148,0.48483,,3.10310,-0.16554,-0.05726,0.05729,-0.03394,0.12389,,4.13747,-0.24785,,,,,,5.17183,-0.32040,-0.08493,0.08504,-0.04640,0.12528
1.05105,0.00052,0.00033,0.00100,-1.25738,1.88845,,2.10210,-0.08217,-0.09217,0.09256,-0.23098,0.24005,,3.15315,-0.17000,,,,,,4.20420,-0.25232,-0.04896,0.04908,0.02911,0.05045,,5.25525,-0.32782,-0.08534,0.08558,0.01297,0.06010
1.06773,0.00023,-0.05043,0.05954,-2.00230,2.04141,,2.13547,-0.08543,-0.09929,0.09929,0.23753,0.47645,,3.20320,-0.17371,-0.05909,0.05909,0.00142,0.07529,,4.27093,-0.25707,,,,,,5.33867,-0.33464,-0.08124,0.08138,0.02281,0.08051
1.08442,-0.00117,-0.07473,0.07691,-1.42935,1.51235,,2.16883,-0.08879,-0.07900,0.08241,0.33966,0.45397,,3.25325,-0.17846,,,,,,4.33767,-0.26130,,,,,,5.42208,-0.34138,-0.08175,0.08234,-0.02478,0.06784
1.10110,-0.00226,-0.08771,0.08785,-0.41592,0.64875,,2.20220,-0.09071,-0.06861,0.07185,-0.09046,0.31529,,3.30330,-0.18209,-0.05609,0.05723,-0.03106,0.08306,,4.40440,-0.26584,-0.05123,0.05132,0.02045,0.07010,,5.50550,-0.34828,-0.08537,0.08566,-0.00155,0.10562
1.11778,-0.00409,-0.09782,0.09826,-0.60666,0.70664,,2.23557,-0.09337,-0.08993,0.08993,-0.22935,0.38994,,3.35335,-0.18598,,,,,,4.47113,-0.26954,,,,,,5.58892,-0.35562,-0.08328,0.08407,0.05229,0.05237
1.13447,-0.00553,-0.09953,0.10025,3.08905,4.36737,,2.26893,-0.09671,-0.08701,0.08704,0.00881,0.00985,,3.40340,-0.19044,-0.05607,0.05626,-0.06283,0.06417,,4.53787,-0.27469,,,,,,5.67233,-0.36217,-0.07539,0.07545,0.03045,0.08802
1.15115,-0.00741,-0.01438,0.07736,3.21017,4.39761,,2.30230,-0.09918,-0.08295,0.08308,-0.14814,0.20364,,3.45345,-0.19464,,,,,,4.60460,-0.27911,-0.04917,0.04940,0.04471,0.06343,,5.75575,-0.36820,-0.07723,0.07724,0.00478,0.00540
1.16783,-0.00601,0.04352,0.13193,-2.09556,4.30450,,2.33567,-0.10224,-0.10010,0.10067,-0.00461,0.01034,,3.50350,-0.19915,-0.05809,0.05883,0.01433,0.04043,,4.67133,-0.28318,,,,,,5.83917,-0.37506,-0.07721,0.07723,-0.00732,0.00742
1.18452,-0.00596,-0.09594,0.11225,-2.52318,3.70067,,2.36903,-0.10586,-0.08736,0.08742,0.43474,0.52592,,3.55355,-0.20378,,,,,,4.73807,-0.28756,,,,,,5.92258,-0.38108,-0.07577,0.07580,-0.00372,0.01503
1.20120,-0.00921,-0.07950,0.08233,0.41904,1.65636,,2.40240,-0.10807,-0.06420,0.06657,0.14963,0.28588,,3.60360,-0.20762,-0.05335,0.05338,0.03289,0.10489,,4.80480,-0.29209,-0.06077,0.06104,-0.06211,0.10971,,6.00600,-0.38770,-0.07957,0.07957,-0.00694,0.01690
1.21788,-0.00861,-0.02613,0.07834,0.79385,2.12384,,2.43577,-0.11014,-0.07755,0.07824,-0.35511,0.39458,,3.65365,-0.21171,,,,,,4.87153,-0.29727,,,,,,6.08942,-0.39435,-0.07687,0.07690,0.04594,0.04715
1.23457,-0.01008,-0.08721,0.08722,-2.20299,3.39120,,2.46913,-0.11325,-0.09268,0.09279,-0.22442,0.26261,,3.70370,-0.21506,-0.05024,0.05082,-0.08128,0.09026,,4.93827,-0.30246,,,,,,6.17283,-0.40052,-0.07143,0.07143,-0.00241,0.03171
1.25125,-0.01152,-0.09010,0.09011,-0.09518,0.10553,,2.50250,-0.11633,-0.09048,0.09051,0.25250,0.26041,,3.75375,-0.21945,,,,,,5.00500,-0.30763,-0.05603,0.05629,-0.04340,0.04701,,6.25625,-0.40627,-0.07593,0.07635,0.00752,0.02013
1.26793,-0.01309,-0.09178,0.09178,0.01848,0.02345,,2.53587,-0.11929,-0.07701,0.07734,0.07318,0.10482,,3.80380,-0.22341,-0.04784,0.04795,0.01029,0.05387,,5.07173,-0.31295,,,,,,6.33967,-0.41319,-0.07387,0.07410,0.02540,0.04558
1.28462,-0.01459,-0.08861,0.08862,0.47143,0.47146,,2.56923,-0.12147,-0.08040,0.08041,-0.07687,0.18108,,3.85385,-0.22706,,,,,,5.13847,-0.31804,,,,,,6.42308,-0.41859,-0.06765,0.06766,0.00955,0.01317
1.30130,-0.01604,-0.07739,0.07740,0.24270,0.47656,,2.60260,-0.12465,-0.08900,0.08942,0.04767,0.05675,,3.90390,-0.23061,-0.04602,0.04602,-0.00941,0.04145,,5.20520,-0.32330,-0.06202,0.06203,0.00576,0.03296,,6.50650,-0.42448,-0.07394,0.07429,-0.04169,0.04331
1.31798,-0.01717,-0.07654,0.07752,-0.14688,0.21691,,2.63597,-0.12741,-0.07442,0.07455,-0.10872,0.14361,,3.95395,-0.23432,,,,,,5.27193,-0.32940,,,,,,6.58992,-0.43093,-0.07542,0.07543,0.00235,0.02271
1.33467,-0.01860,-0.08623,0.08714,-0.25497,0.26064,,2.66933,-0.12962,-0.09125,0.09167,-0.00163,0.11780,,4.00400,-0.23804,-0.04447,0.04455,0.05079,0.10894,,5.33867,-0.33464,,,,,,6.67333,-0.43706,-0.07266,0.07272,0.02774,0.03800
1.35135,-0.02005,-0.08427,0.08461,-0.79997,0.84379,,2.70270,-0.13350,-0.08703,0.08703,0.13145,0.28432,,4.05405,-0.24196,,,,,,5.40540,-0.33985,-0.06267,0.06365,0.00820,0.02941,,6.75675,-0.44305,-0.07093,0.07097,0.02782,0.04130
1.36803,-0.02141,-0.10832,0.11099,0.32560,0.50411,,2.73607,-0.13543,-0.06895,0.07239,0.16844,0.24437,,4.10410,-0.24556,-0.05140,0.05141,-0.02960,0.03151,,5.47213,-0.34587,,,,,,6.84017,-0.44889,-0.06817,0.06817,0.01020,0.02107
1.38472,-0.02366,-0.08806,0.08806,0.82980,1.09443,,2.76943,-0.13810,-0.08278,0.08293,-0.24612,0.47028,,4.15415,-0.24948,,,,,,5.53887,-0.35105,,,,,,6.92358,-0.45442,-0.06849,0.06849,-0.01063,0.01316
1.40140,-0.02435,-0.06067,0.06202,0.41880,0.46801,,2.80280,-0.14095,-0.08465,0.08481,0.05059,0.06589,,4.20420,-0.25232,-0.03988,0.04074,0.01340,0.03956,,5.60560,-0.35694,-0.06095,0.06104,0.03951,0.12185,,7.00700,-0.46032,-0.07083,0.07086,0.01147,0.01281
1.41808,-0.02569,-0.08556,0.08566,-0.77071,1.06762,,2.83617,-0.14375,-0.07944,0.07945,0.00562,0.04517,,4.25425,-0.25602,,,,,,5.67233,-0.36217,,,,,,7.09042,-0.46624,-0.06687,0.06689,0.01136,0.02333
1.43477,-0.02720,-0.08589,0.08625,-0.22762,0.56900,,2.86953,-0.14625,-0.08211,0.08217,-0.09121,0.14174,,4.30430,-0.25905,-0.04230,0.04366,-0.00355,0.02135,,5.73907,-0.36694,,,,,,7.17383,-0.47148,-0.06713,0.06717,0.00330,0.03309
1.45145,-0.02855,-0.08966,0.09233,-0.42613,0.63128,,2.90290,-0.14923,-0.08831,0.08910,0.07337,0.13675,,4.35435,-0.26212,,,,,,5.80580,-0.37266,-0.06323,0.06323,0.01768,0.02750,,7.25725,-0.47744,-0.06856,0.06868,-0.00289,0.01597
1.46813,-0.03019,-0.10276,0.10595,0.13772,0.16681,,2.93627,-0.15214,-0.07737,0.07760,0.07019,0.13786,,4.40440,-0.26584,-0.04009,0.04282,0.06412,0.08078,,5.87253,-0.37784,,,,,,7.34067,-0.48292,-0.06610,0.06626,0.02529,0.02708
1.48482,-0.03198,-0.08776,0.09055,1.24520,1.72521,,2.96963,-0.15439,-0.07919,0.07920,-0.09608,0.17526,,4.45445,-0.26895,,,,,,5.93927,-0.38252,,,,,,7.42408,-0.48847,-0.06510,0.06533,0.01423,0.02387
1.50150,-0.03312,-0.05678,0.05739,0.42620,1.02033,,3.00300,-0.15743,-0.08891,0.08962,-0.00030,0.05215,,4.50450,-0.27201,-0.05150,0.05193,-0.03753,0.04370,,6.00600,-0.38770,-0.05679,0.05680,-0.00177,0.05564,,7.50750,-0.49378,-0.06329,0.06333,0.03242,0.07289
1.51818,-0.03387,-0.06945,0.07251,-0.64971,0.65005,,3.03637,-0.16032,-0.07814,0.07843,0.11010,0.29105,,4.55455,-0.27557,,,,,,6.07273,-0.39291,,,,,,7.59092,-0.49903,-0.06019,0.06049,0.02477,0.02483
1.53487,-0.03544,-0.08795,0.08795,-1.74664,2.61105,,3.06973,-0.16264,-0.07817,0.07896,-0.05841,0.10846,,4.60460,-0.27911,-0.04710,0.04714,0.05513,0.08957,,6.13947,-0.39770,,,,,,7.67433,-0.50382,-0.05830,0.05830,0.02085,0.03205
1.55155,-0.03681,-0.11750,0.12315,0.38858,0.38980,,3.10310,-0.16554,-0.08588,0.08594,-0.07636,0.27875,,4.65465,-0.28213,,,,,,6.20620,-0.40338,-0.05471,0.05499,0.02375,0.05246,,7.75775,-0.50875,-0.05758,0.05764,-0.01220,0.04655
1.56823,-0.03936,-0.09433,0.09584,0.83892,0.88062,,3.13647,-0.16837,-0.08215,0.08246,0.07718,0.14950,,4.70470,-0.28526,-0.04372,0.04406,-0.08154,0.13237,,6.27293,-0.40778,,,,,,7.84117,-0.51342,-0.05929,0.05936,0.01043,0.04972
1.58492,-0.03996,-0.06370,0.06373,1.56681,1.81408,,3.16983,-0.17102,-0.07998,0.08059,-0.10566,0.16899,,4.75475,-0.28822,,,,,,6.33967,-0.41319,,,,,,7.92458,-0.51864,-0.05771,0.05771,0.01384,0.03993
1.60160,-0.04149,-0.06258,0.06333,0.01656,0.12275,,3.20320,-0.17371,-0.08863,0.08864,0.00321,0.16941,,4.80480,-0.29209,-0.05117,0.05124,-0.04982,0.07244,,6.40640,-0.41757,-0.05366,0.05527,0.04042,0.08479,,8.00800,-0.52305,-0.05483,0.05544,0.00571,0.01558
